school_id,id_2,name,type_name,address,admissions,belong,central,city_id,city_name,code_enroll,content,county_id,create_date,data_code,department,dual_class,dual_class_name,email,f211,f985,is_ads,is_recruitment,is_video,is_seal,level,level_name,logo,num_academician,num_doctor,num_lab,num_library,num_master,num_subject,phone,province_id,province_name,school_nature,school_nature_name,school_type,school_type_name,short,site,status,town_name,type,_id
729,gkschool729,河北交通职业技术学院,理工类,石家庄市珠江大道219号；西校区：石家庄市友谊南大街258号,2,河北省教育厅,2,1301,石家庄市,1307100,历史沿革河北交通职业技术学院溯源于1956年9月交通部创办的“交通部石家庄公路工程学校”，是交通部在全国最早创办的六所公路工程学校之一。1958年9月移交河北省交通厅管理并升格为河,0,1956,132006600,2,38003,,hejyxsc@126.com,2,2,2,1,1,1,2002,专科（高职）,,0,0,0,64,0,0,"0311-85835666,0311-85835558","[""province_id""]",河北,36000,公办,6001,专科（高职）,河北交职,http://www.hejtxy.edu.cn,1,,5001,ObjectId(5ceece19782ac34b5cceadf9)
2130,gkschool2130,山东司法警官职业学院,政法类,燕山校区位于:山东省济南市二环东路6997号;明水校区位于:山东省济南市章丘区章莱路3555号,2,山东省,2,3701,济南市,1408200,山东司法警官职业学院是中央政法委、中组部、司法部等15部委确定的政法干警招录培养体制改革试点院校，是省教育厅批准的“3+2”对口贯通分段培养试点院校，是山东省唯一的一所警察,0,1982,372009500,2,38003,,,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,36,0,0,"0531-58663619,0531-58663620","[""province_id""]",山东,36000,公办,6001,专科（高职）,山东司法警院,http://www.sdsfjy.com,1,,5007,ObjectId(5ceece1a782ac34b5cceadfa)
2260,gkschool2260,西安交通工程学院,理工类,鄠邑校区：西安市鄠邑区渼陂西路1号高新校区：西安市高新科技产业开发区甘家寨1号,2,陕西省教育厅,2,6101,西安市,1356900,西安交通工程学院是经国家教育部批准的全日制普通本科高等院校，创办于1994年，是陕西省唯一一所以轨道交通类专业为主的普通本科高等院校。学校由西安市鄠邑校区和高新校区两个校区,0,1994,612005900,2,38003,,xjgyzb@163.com,2,2,2,1,1,1,2001,普通本科,,0,0,0,60,0,0,"029-89028888,029-89028188,029-88235888","[""province_id""]",陕西,36001,民办,6000,普通本科,,http://zhaoban.xjgyedu.cn/,1,,5001,ObjectId(5ceece1a782ac34b5cceadfb)
1947,gkschool1947,武汉船舶职业技术学院,理工类,湖北省武汉市汉阳区知音大道（北门）琴台大道（南门）,2,湖北省教育厅,2,4201,武汉市,1205200,武汉船舶职业技术学院创建于1950年，是一所中央与地方共建、由湖北省人民政府管理的全日制普通高等学校。学院坐落在素有“九省通衢”之称的武汉市中心城区，南濒月湖，北临汉水。学,0,1950,422004500,2,38003,,zhaoban@mail.wspc.edu.cn,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,0,0,0,"027-84803666,027-84804762","[""province_id""]",湖北,36000,公办,6001,专科（高职）,武汉船院,http://www.wspc.edu.cn,1,,5001,ObjectId(5ceece1a782ac34b5cceadfc)
2428,gkschool2428,江西农业大学南昌商学院,综合类,南昌校区：江西省南昌市庐山中大道888号;共青城校区：江西省共青城市南湖新城青年大道79号,2,江西省教育厅,2,3601,南昌市,1343600,江西农业大学南昌商学院创建于2001年7月，是经教育部批准的实施全日制本科教育的高等院校。学院占地1500余亩(其中南昌校区500亩，赣江新区共青城校区1000亩)。学院以江西农业大学70余年,0,2001,362000601,2,38003,,jxncsxyzsb@163.com,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0791-83901251,0791-83800931","[""province_id""]",江西,36001,民办,6002,独立学院,"南商,商院,南院",http://www.ncsxy.com,1,,5000,ObjectId(5ceece1b782ac34b5cceadfd)
671,gkschool671,上海工艺美术职业学院,艺术类,上海市嘉定区嘉行公路851号,2,上海市教育委员会,2,3101,上海市,1258800,上海工艺美术职业学院是上海市唯一一所独立设置的艺术设计类高职院校，也是上海市唯一承担国家教育体制改革试点的高职院校，由上海市工艺美术学校(建于1960年)与上海第二轻工业职工,310114,1960,312005700,2,38003,,zb@gymyzb.cn,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,0,0,0,021-64398515,"[""province_id""]",上海,36000,公办,6001,专科（高职）,上海工艺美院,http://zsb.sada.edu.cn/zhao/,1,嘉定区,5009,ObjectId(5ceece1b782ac34b5cceadfe)
2049,gkschool2049,广东食品药品职业学院,理工类,广州市天河区龙洞北路321号,2,广东省教育厅,2,4401,广州市,1257300,广东食品药品职业学院是经广东省人民政府批准、教育部备案的公办全日制普通高等职业院校，广东省一流高职院校立项建设单位，广东省示范性高职院校，广东省大学生创新创业教育示范,0,1965,442004300,2,38003,,zsb@gdyzy.edu.cn,2,2,2,1,1,1,2002,专科（高职）,,0,0,0,0,0,0,"020-28854365,020-28854882","[""province_id""]",广东,36000,公办,6001,专科（高职）,广药职院,http://wwww.gdyzy.edu.cn/zsxx/,1,,5001,ObjectId(5ceece1c782ac34b5cceadff)
1589,gkschool1589,无锡商业职业技术学院,财经类,江苏省无锡市钱胡路809号,2,江苏省教育厅,2,3202,无锡市,1270200,无锡商业职业技术学院坐落于美丽的太湖之滨、工商文化名城—无锡，于1965年创办，2000年由原江苏省无锡商业学校、无锡市商业技工学校、无锡市商业职工中等专业学校等三所学校合并升,0,1965,322005800,2,38003,,zhaoban@jscpu.com,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,80,0,0,"0510-83270099,0510-83270055","[""province_id""]",江苏,36000,公办,6001,专科（高职）,无锡商学院,http://zs.wxic.edu.cn,1,,5006,ObjectId(5ceece1d782ac34b5cceae00)
2413,gkschool2413,安徽信息工程学院,理工类,新芜校区地址:安徽省芜湖市新芜经济开发区永和路1号;文津校区地址:安徽省芜湖市文津西路8号,2,安徽省教育厅,2,3402,芜湖市,1361300,安徽信息工程学院是经国家教育部、安徽省人民政府批准设立，由高科技企业科大讯飞股份有限公司举办、安徽省教育厅主管的非营利性民办应用型大学。学校位于安徽省次中心城市——芜,0,2003,342001101,2,38003,,office@aiit.edu.cn,2,2,1,1,1,1,2001,普通本科,,0,0,0,0,0,0,"0553-3913555,0553-3913567","[""province_id""]",安徽,36001,民办,6002,独立学院,AIIT,http://www.aiit.edu.cn,1,,5001,ObjectId(5ceece1d782ac34b5cceae01)
2468,gkschool2468,湖南农业大学东方科技学院,农林类,湖南省长沙市芙蓉区农大路1号,2,湖南省教育厅,2,4301,长沙市,1265300,湖南农业大学东方科技学院始建于2002年，是由湖南农业大学举办、国家教育部首批确认的全日制本科独立学院。学院坐落于历史文化名城——长沙，占地面积528亩，紧邻母体学校——湖南农,0,2002,432000901,2,38003,,,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,0731-84673942,"[""province_id""]",湖南,36001,民办,6002,独立学院,东方科技学院,http://dfyzs.hunau.edu.cn,1,,5002,ObjectId(5ceece1e782ac34b5cceae02)
238,gkschool238,新疆艺术学院,艺术类,新疆乌鲁木齐市团结路734号,2,新疆维吾尔自治区教育厅,2,6501,乌鲁木齐市,1076800,新疆艺术学院成立于1958年，坐落在素有“歌舞之乡”、“丹青之乡”美誉的新疆维吾尔自治区首府乌鲁木齐。学院是全国七所省(区)属综合性艺术院校之一，也是我国西北地区唯一的一所综,0,1958,652001000,2,38003,,xjart@126.com,2,2,1,1,1,1,2001,普通本科,,0,0,0,16,4,0,"0991-2554104,0991-7533280","[""province_id""]",新疆,36000,公办,6000,普通本科,"新艺,XJArt",http://www.xjart.edu.cn/,1,,5009,ObjectId(5ceece1e782ac34b5cceae03)
1729,gkschool1729,广西科技师范学院,综合类,广西来宾市兴宾区铁北大道966号,2,广西壮族自治区教育厅,2,4513,来宾市,1154600,广西科技师范学院(简称“广西科师”)的前身为创办于1958年的宜山师范专科学校，1959年与柳州市师范专科学校合并后改名为柳州师范专科学校，1960年从宜山搬迁到柳州办学。1962年学校在全,0,1958,452002300,2,38003,,lzszjzb@163.com,2,2,2,1,1,1,2001,普通本科,,0,0,0,0,0,0,0772-4258968,"[""province_id""]",广西,36000,公办,6000,普通本科,"广西科师,GXSTNU",http://www.gxlztc.net/,1,,5000,ObjectId(5ceece1f782ac34b5cceae04)
984,gkschool984,清远职业技术学院,综合类,清远市清城区东城街蟠龙园,2,广东省教育厅,2,4418,清远市,1295800,清远职业技术学院成立于2002年，是清远市人民政府举办的综合性公办高等学校。学院坐落在有“珠江三角洲后花园”之称的中国优秀旅游城市、中国宜居城市——清远。清远距广州市中心仅,0,2002,442008100,2,38003,,qyzyzhaoban@163.com,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,0,0,0,"0763-3936666,0763-3936066,0763-3936888","[""province_id""]",广东,36000,公办,6001,专科（高职）,清职院,http://www.qypt.com.cn,1,,5000,ObjectId(5ceece20782ac34b5cceae05)
1500,gkschool1500,重庆信息技术职业学院,理工类,重庆市万州区平湖路88号,2,重庆市教育委员会,2,5001,重庆市,1275500,重庆信息技术职业学院学院位于三峡库区经济中心、重庆第二大城市和千年文化古城——万州，创建于1995年。2001年经重庆市人民政府批准、教育部备案正式成立重庆信息技术职业学院(教育,500101,1995,502003100,2,38003,,156224094@qq.com,2,2,2,1,1,1,2002,专科（高职）,,0,0,0,45,0,0,"023-58418666,023-58418888","[""province_id""]",重庆,36001,民办,6001,专科（高职）,重庆信息学院,http://www.cqeec.com/,1,万州区,5001,ObjectId(5ceece20782ac34b5cceae06)
1863,gkschool1863,泉州医学高等专科学校,医药类,福建省泉州市洛江区安吉路2号,2,福建省教育厅,2,3505,泉州市,1263400,泉州医学高等专科学校，坐落于东亚文化之都、著名侨乡、历史文化名城泉州市洛阳江畔，是一所全日制公办的国家示范性(骨干)医药卫生类高职院校。在80余年的办学历程中，学校凝炼了“,0,1934,352002000,2,38003,,2398948397@qq.com,2,2,1,1,2,1,2002,专科（高职）,,0,0,0,51,0,0,"0595-22136688,0595-22136682,0595-22783395","[""province_id""]",福建,36000,公办,6001,专科（高职）,,http://www.qzmc.edu.cn,1,,5003,ObjectId(5ceece21782ac34b5cceae07)
730,gkschool730,廊坊职业技术学院,综合类,廊坊东方大学城,2,河北省教育厅,2,1310,廊坊市,1339500,廊坊职业技术学院是一所廊坊市属全日制普通高等职业院校，致力于服务京津冀产业发展培养和输送高素质技术技能人才。是河北省优质高职院校建设单位、河北省内部质量保证体系建设诊,0,1957,132005700,2,38003,,langzsb@163.com,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,37,0,0,"0316-6028826,0316-6028891","[""province_id""]",河北,36000,公办,6001,专科（高职）,,http://www.lfzhjxy.cn,1,,5000,ObjectId(5ceece21782ac34b5cceae08)
872,gkschool872,豫章师范学院,师范类,江西省南昌市兴湾大道1999号,2,江西省教育厅,2,3601,南昌市,1377400,豫章师范学院前身是1908年成立的省立女子师范学堂和1914年成立的省立第一师范学校，迄今办学历史110年。2017年5月，经教育部批准在南昌师范高等专科学校的基础上升格为豫章师范学院。学,0,2004,362002100,2,38003,,zb8111849@126.com,2,2,1,1,1,1,2001,普通本科,,0,0,0,85,0,0,"0791-83685811,0791-87545147","[""province_id""]",江西,36000,公办,6000,普通本科,"豫章师院,YZNU",http://www.yuznu.edu.cn,1,,5004,ObjectId(5ceece22782ac34b5cceae09)
949,gkschool949,江西财经职业学院,财经类,江西省九江市青年路96号（湖滨小区）,2,江西省教育厅,2,3604,九江市,1294100,江西财经职业学院是一所隶属于江西省财政厅的全日制公办普通高等专科学校，其前身是创办于1960年的江西省财务会计学校，1988年升格为江西财经学院九江分院(普通专科)，2002年更名为江,0,1960,362003600,2,38003,,zjb8139733@163.com,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,0,0,0,"0792-8183218,0792-8183220,0792-8183219","[""province_id""]",江西,36000,公办,6001,专科（高职）,"九江财院,九江财校,江西财院",http://www.jxvc.jx.cn/,1,,5006,ObjectId(5ceece22782ac34b5cceae0a)
2889,gkschool2889,南昌师范学院,师范类,南昌市经济开发区瑞香路889号,2,江西省,2,3601,南昌市,1443700,南昌师范学院前身是成立于1952年的江西省中等师资进修学校，1956年更名为南昌师范专科学校，1958年创办江西教育学院，是江西省最早创办的八所本科高校之一，第一任省长邵式平同志为学,0,1952,368000100,2,38003,,,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0791-83816017,0791-83811781,0791-83818931","[""province_id""]",江西,36000,公办,6000,普通本科,"南昌师院,NCNU",http://www.jxie.edu.cn/,1,,5004,ObjectId(5ceece23782ac34b5cceae0b)
616,gkschool616,广东建设职业技术学院,理工类,广州市白云区广花二路638号,2,广东省教育厅,2,4401,广州市,1274100,广东建设职业技术学院是省内唯一一所公办建筑类高职院，是建筑业高素质技术技能人才培养的主要基地和“现代鲁班”的摇篮。办学39年来，学院扎根南粤大地，服务“一带一路”，培养,0,1979,442008600,2,38003,,zhaoban@gdcvi.net,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,0,0,0,020-36409106,"[""province_id""]",广东,36000,公办,6001,专科（高职）,广东建院,http://zb.gdcvi.net,1,,5001,ObjectId(5ceece23782ac34b5cceae0c)
642,gkschool642,茂名职业技术学院,理工类,文明北校区：广东省茂名市文明北路232号；水东湾新城校区:茂名市电白区沙院镇海城五路1号,2,茂名市人民政府,2,4409,茂名市,1371200,茂名职业技术学院是广东省住房和城乡建设厅、茂名市人民政府共建高校，2004年经广东省人民政府批准成立，是茂名市第一所全日制公办高等职业技术院校，学校前身是创建于1986年的国家,0,1986,442008000,2,38003,,mmzyzsb@126.com,2,2,2,1,1,1,2002,专科（高职）,,0,0,0,0,0,0,"0668-2920126,0668-2920128","[""province_id""]",广东,36000,公办,6001,专科（高职）,茂职院,http://websites.mmvtc.cn:808/zsw,1,,5001,ObjectId(5ceece24782ac34b5cceae0d)
1449,gkschool1449,苏州农业职业技术学院,农林类,苏州市西园路279号,2,江苏省教育厅,2,3205,苏州市,1280800,苏州农业职业技术学院始建于清光绪三十三年(1907年)，初名为苏州府官立农业学堂。学院秉承“励志耕耘，树木树人”的校训，致力于打造“江南农耕文化弘扬者、园艺职业教育开拓者、苏,0,2001,322010100,2,38003,,snzsb111@163.com,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,0,0,0,"0512-66098507,0512-66098509","[""province_id""]",江苏,36000,公办,6001,专科（高职）,苏农,http://www.szai.edu.cn,1,,5002,ObjectId(5ceece24782ac34b5cceae0e)
2490,gkschool2490,新疆医科大学厚博学院,医药类,新疆维吾尔自治区克拉玛依市胜利路12号,2,新疆维吾尔自治区教育厅,2,6501,乌鲁木齐市,1356000,新疆医科大学厚博学院创办于2003年，是由新疆医科大学举办的一所按新机制、新模式运作，充分依托新疆医科大学综合办学优势，具有浓郁地域特色的全日制普通本科层次独立学院。目前，,0,2003,652000501,2,38003,,uponer@163.com,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0991-7563666,0991-7564818","[""province_id""]",新疆,36001,民办,6002,独立学院,,http://www.xjmu.edu.cn,1,,5003,ObjectId(5ceece25782ac34b5cceae0f)
1766,gkschool1766,杭州医学院,医药类,浙江省杭州市滨江区滨文路481号,2,浙江省教育厅,2,3301,杭州市,1302300,杭州医学院是一所由浙江省人民政府举办的全日制公办普通本科院校，坐落于享有“人间天堂”美誉的杭州。其前身为创建于1925年的浙江省立女子产科学校，至今已有90多年办学历史。杭州,0,1925,332003100,2,38003,,zjmczsb@126.com,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,0571-87692654,"[""province_id""]",浙江,36000,公办,6000,普通本科,"杭医,HMC",http://www.zjmc.edu.cn/,1,,5003,ObjectId(5ceece25782ac34b5cceae10)
1163,gkschool1163,内蒙古电子信息职业技术学院,理工类,内蒙古呼和浩特市赛罕区苏尔干街8号,2,内蒙古自治区教育厅,2,1501,呼和浩特市,1267300,内蒙古电子信息职业技术学院是国办全日制高等院校，国家示范性软件职业技术学院，自治区示范性高等职业院校。设有软件工程系、电子工程系、计算机科学系、信息管理系、数字ý,0,1981,152003100,2,38003,,dzxyzb@163.com,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,77,0,0,"0471-4909810,0471-4909551,0471-4909771","[""province_id""]",内蒙古,36000,公办,6001,专科（高职）,内蒙古电子学院,http://www.imeic.cn,1,,5001,ObjectId(5ceece26782ac34b5cceae11)
1574,gkschool1574,内蒙古建筑职业技术学院,理工类,内蒙古自治区呼和浩特市新华西街内蒙古建筑职业技术学院招生就业处,2,内蒙古自治区教育厅,2,1501,呼和浩特市,1087100,内蒙古建筑职业技术学院是一所具有61年办学历史的建筑类高职名校，是内蒙古自治区唯一一所独立设置的建筑类高等院校。学院前身是成立于1956年的内蒙古建筑学校，1958年改制为内蒙古建,0,1956,152001400,2,38003,,zsb6910@163.com,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,0,0,0,"0471-3996910,0471-3955176","[""province_id""]",内蒙古,36000,公办,6001,专科（高职）,内蒙建院,http://www.imaa.edu.cn/,1,,5001,ObjectId(5ceece27782ac34b5cceae12)
2412,gkschool2412,安徽建筑大学城市建设学院,理工类,安徽省合肥市黄麓科教园,2,安徽省教育厅,2,3401,合肥市,1361500,安徽建筑大学城市建设学院是教育部2003年批准成立的本科层次全日制独立学院(批准文号：教发函{2003}541号)。学院新校区位于“大湖名城”——合肥市黄麓科教园区，环巢湖旅游景观大道旁,0,2003,342001001,2,38003,,,2,2,2,1,2,1,2001,普通本科,,0,0,0,180,0,0,"0551-88569188,0551-88561222","[""province_id""]",安徽,36001,民办,6002,独立学院,城建学院,http://www.ahjzu.edu.cn/cjxy/,1,,5001,ObjectId(5ceece27782ac34b5cceae13)
1327,gkschool1327,天津海运职业学院,综合类,天津海河教育园区雅深路8号,2,天津市教育委员会,2,1201,天津市,1402200,天津海运职业学院是天津市教委直属的以培养海运人才为主，具有工学、经济学、管理学等学科门类的综合性公办全日制高等职业院校，其办学历史可追溯到1962年成立的天津市科学技术进修,120112,1962,122004400,2,38003,,tjhyzyxy@163.com,2,2,1,1,2,1,2002,专科（高职）,,0,0,0,0,0,0,"022-28779722,022-28779900,022-28779901","[""province_id""]",天津,36000,公办,6001,专科（高职）,天津海运,http://zhaosheng.tjmc.edu.cn/,1,津南区,5000,ObjectId(5ceece27782ac34b5cceae14)
2391,gkschool2391,湖州师范学院求真学院,师范类,浙江省湖州市学士路1号,2,浙江省教育厅,2,3305,湖州市,1328700,湖州师范学院求真学院是1999年8月经浙江省人民政府批准建立，2004年11月经教育部确认的一所全日制普通本科独立学院。2011年，基本完成了省教育厅要求的“剥离规范”工作，并确定湖州市,0,1999,332001901,2,38003,,qzxy@hutc.zj.cn,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0572-2321128,0572-2599555","[""province_id""]",浙江,36001,民办,6002,独立学院,湖州师院求真学院,http://qzxy.hutc.zj.cn/,1,,5004,ObjectId(5ceece28782ac34b5cceae15)
738,gkschool738,黑龙江农业工程职业学院,农林类,哈尔滨市南岗区哈双路348号,2,黑龙江省农委,2,2301,哈尔滨市,1272600,"黑龙江农业工程职业学院创建于1949年,前身为黑龙江省农业机械化学校,是新中国最早创建的专门培养农业机械化和经济管理人才的专业学校。2001年经黑龙江省人民政府批准，更名晋升为黑龙",0,2001,232003200,2,38003,,zhaoshengban@188.com,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,50,0,0,"0451-86355551,0451-85955551,0451-86721247","[""province_id""]",黑龙江,36000,公办,6001,专科（高职）,"农工,HAVC",http://www.hngzy.com,1,,5002,ObjectId(5ceece29782ac34b5cceae16)
909,gkschool909,南昌职业学院,综合类,江西省南昌市湾里区翠岩路200号,2,江西省教育厅,2,3601,南昌市,1342000,南昌职业学院是经江西省人民政府批准、国家教育部备案的全日制国家统招普通高等学校，座落在“物华天宝、人杰地灵”的历史文化名城——南昌市，是江西省唯一以省会城市命名的高职,0,1993,362004000,2,38003,,nczyxy@qq.com,2,2,2,1,2,1,2002,专科（高职）,,1,0,0,0,0,0,"0791-87190000,0791-87191111","[""province_id""]",江西,36001,民办,6001,专科（高职）,江西大宇职业技术学院,http://zsb.nczyxy.edu.cn/,1,,5000,ObjectId(5ceece29782ac34b5cceae17)
1318,gkschool1318,解放军军械工程学院,军事类,河北省石家庄市和平西路97号,2,解放军总装备部,2,1301,石家庄市,9003500,中国人民解放军军械工程学院是一所以工为主，工学、军事学、管理学、哲学等学科门类比较齐全的学历教育院校，是全国重点高等院校，隶属于中国人民解放军总装备部。学院复建于1974年,130102,2000,132009800,2,38003,,jxzsbgs@sina.com,2,2,2,2,2,1,2001,普通本科,,0,0,0,0,0,0,0311-87992225,"[""province_id""]",河北,36000,公办,6000,普通本科,,,1,长安区,5011,ObjectId(5ceece2a782ac34b5cceae18)
2068,gkschool2068,新疆警察学院,政法类,长沙路校区（乌鲁木齐市新市区长沙路1108号）;米东校区（乌鲁木齐市米东区柏河乡开泰北路5428号）,2,新疆,2,6501,乌鲁木齐市,1273400,新疆警官高等专科学校是为适应新疆公安工作和队伍建设的需求，经国家教育部批准，于2001年5月11日成立的一所普通公安高等院校。学校目前分为校本部、南校区、北校区三大部分。学校自,0,1950,652001600,2,38003,,,2,2,2,1,2,1,2001,普通本科,,0,0,0,0,0,0,"0991-73190109,0991-2385455","[""province_id""]",新疆,36000,公办,6000,普通本科,新警院,http://www.xjpcedu.cn,1,,5007,ObjectId(5ceece2b782ac34b5cceae19)
794,gkschool794,南充职业技术学院,综合类,四川省南充市小龙镇宏发路,2,四川省教育厅,2,5113,南充市,1263900,"南充职业技术学院是经四川省人民政府批准、国家教育部备案的全日制普通高等学校,坐落在嘉陵江中游的川东北中心城市、千年绸都——南充市。南充是共和国开国元帅朱德和首任国家副主",0,1904,512005500,2,38003,,sxlin2002@163.com,2,2,1,1,2,1,2002,专科（高职）,,0,0,0,71,0,0,"0817-2702232,0817-2706598,0817-3542716","[""province_id""]",四川,36000,公办,6001,专科（高职）,南充职院,http://zs.nczy.com/,1,,5000,ObjectId(5ceece2b782ac34b5cceae1a)
626,gkschool626,河北体育学院,体育类,河北省石家庄市学府路82号,2,河北省教育厅,2,1301,石家庄市,1123600,河北体育学院1958年始建于天津，1984年恢复重建于河北省省会石家庄，1985年由原国家教委正式批准建院，是河北省唯一一所独立建制的本科体育专业院校。学院学府路校区位于石家庄市北部,0,1984,132002600,2,38003,,,2,2,2,1,2,1,2001,普通本科,,0,0,0,26,0,0,"0311-85337585,0311-85337658","[""province_id""]",河北,36000,公办,6000,普通本科,河北体院,http://www.hepec.edu.cn,1,,5008,ObjectId(5ceece2c782ac34b5cceae1b)
1372,gkschool1372,新疆交通职业技术学院,理工类,新疆乌鲁木齐市米东区永顺街478号,2,新疆维吾尔自治区教育厅,2,6501,乌鲁木齐市,1392600,学院是自治区唯一一所以培养交通运输类专门人才为主的综合性高等职业院校，隶属于自治区交通运输厅，受自治区教育厅、人力资源和社会保障厅业务指导。学院占地855亩，建筑面积18万,0,2000,652002800,2,38003,,xjjtxyzb163@163.com,2,2,2,1,1,1,2002,专科（高职）,,0,0,0,40,0,0,"0991-7902006,0991-3392000,0991-3392069","[""province_id""]",新疆,36000,公办,6001,专科（高职）,"新交职院,XJCP",http://www.xjjtedu.com,1,,5001,ObjectId(5ceece2d782ac34b5cceae1c)
1193,gkschool1193,徐州工业职业技术学院,理工类,徐州市鼓楼区襄王路1号,2,江苏省教育厅,2,3203,徐州市,1310700,●江苏省高水平高职院校建设单位，江苏省示范性高职院校●连续三次荣获“全国高等职院校服务贡献50强”●荣获“全国高职院校国际影响力50强”●教育部第三批现代学徒制试点单位●全,0,1964,322006500,2,38003,,zsb@mail.xzcit.cn,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,153,0,0,"0516-85782003,0516-85782059,0516-85782000","[""province_id""]",江苏,36000,公办,6001,专科（高职）,"徐州工业学院,XZCIT",http://www.xzcit.cn,1,,5001,ObjectId(5ceece2d782ac34b5cceae1d)
674,gkschool674,上海济光职业技术学院,理工类,宝山校区地址为上海市宝山区水产路2859号；杨浦校区地址为上海市杨浦区武东路51号,2,上海市教育委员会,2,3101,上海市,1279800,上海济光职业技术学院是1993年由同济大学退休教师举办，经上海市人民政府批准成立，2001年纳入全国普通高等教育统一招生计划的全日制普通高等院校。学院实行董事会领导下的校长负责,310113,1993,312004200,2,38003,,zb@shjgxy.net,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,0,0,0,"021-66761012,18801931998,021-36020098","[""province_id""]",上海,36001,民办,6001,专科（高职）,"济光学院,济光",https://zs.shjgu.edu.cn/,1,宝山区,5001,ObjectId(5ceece2e782ac34b5cceae1e)
1714,gkschool1714,兰州职业技术学院,综合类,兰州市安宁区刘沙公路37号（总校区）；兰州市城关区雁儿湾路191号（雁儿湾校区）,2,全日制普通高等职业学校,2,6201,兰州市,1283300,兰州职业技术学院是兰州市政府所属的全日制普通高等职业院校。现有总校区、雁儿湾校区、桃林校区3个校区，占地面积462亩，建筑面积22万平米。设3个学院、7个系、4个教学部、1个中心。,0,2001,622002700,2,38003,,zsjyc@lvu.edu.cn,2,2,1,1,1,1,2002,专科（高职）,,0,0,0,0,0,0,"0931-7785145,0931-7652169,0931-7785113","[""province_id""]",甘肃,36000,公办,6001,专科（高职）,兰职,http://www.lvu.edu.cn,1,,5000,ObjectId(5ceece2e782ac34b5cceae1f)
2520,gkschool2520,保山学院,综合类,云南省保山市隆阳区远征路16号,2,云南省教育厅,2,5305,保山市,1068600,历史沿革:保山学院位于云南省保山市，办学历史可以追溯到1905年创办的“永昌师范学堂”。1978年4月经教育部批准成立保山师范专科学校。2009年4月经教育部批准升格为保山学院，实行省市,0,1905,532005500,2,38003,,bsxyzsjyc@163.com,2,2,2,1,1,1,2001,普通本科,,0,0,0,102,0,0,"0875-2864662,0875-2864663,0875-2864678","[""province_id""]",云南,36000,公办,6000,普通本科,,http://www.bsnc.cn/,1,,5000,ObjectId(5ceece2f782ac34b5cceae20)
757,gkschool757,河北政法职业学院,政法类,河北省石家庄市新华区友谊北大街569号,2,河北省教育厅,2,1301,石家庄市,1240800,河北政法职业学院坐落于石家庄市新华区友谊北大街，是一所与共和国同龄的学校。学院现有三个校区，占地面积1229亩，总建筑面积27万余平方米。校本部位于友谊北大街569号，北院位于学,0,1949,132006100,2,38003,,zsb@helc.edu.cn,2,2,2,1,1,1,2002,专科（高职）,,0,0,0,54,0,0,"0311-87115208,0311-87115207,0311-87115522","[""province_id""]",河北,36000,公办,6001,专科（高职）,政法学院,http://www.helc.edu.cn,1,,5007,ObjectId(5ceece2f782ac34b5cceae21)
3195,gkschool3195,现代城市学院,,北京市房山区窦店镇白草洼,2,北京市教育委员会,2,1101,北京市,9999999,据国家与社会发展战略研究中心预测显示，在当下及未来城市基础设施建设与电子商务领域将会进入了一个超速发展的时期。建筑企业都即将在基础设施建设领域发展的大趋势下迅猛扩张，,0,2000,11233902,2,38003,,851079@qq.com,2,2,2,2,2,1,2001,普通本科,,0,0,0,0,0,0,4008051079,"[""province_id""]",北京,36001,民办,6000,普通本科,京城,http://www.bcuedu.cn/,1,,0,ObjectId(5ceece30782ac34b5cceae22)
1146,gkschool1146,陕西经济管理职业技术学院,财经类,友谊校区：西安市友谊西路175号：雁塔校区：西安市雁南一路503号,2,陕西省教育厅,2,6101,西安市,1393200,陕西经济管理职业技术学院是陕西省人民政府批准，国家教育部备案，由省政府领导的正厅级全日制公办普通高等职业院校，与陕西省行政学院为一套机构。院长由省政府秘书长兼任。学院,0,1949,612004600,2,38003,,sxjgyzb@163.com,2,2,2,1,2,1,2002,专科（高职）,,0,0,0,25,0,0,"029-88427211,029-88419444","[""province_id""]",陕西,36000,公办,6001,专科（高职）,,http://www.sxjgy.com/,1,,5006,ObjectId(5ceece30782ac34b5cceae23)
